Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,MTBF,Failure_Rate,Downtime_Per_Failure,Maintenance_Intensity,Historical_Risk_Index,Failure_Risk,Affected_Module
MD04851,CT Scanner,2021-10-06,4,RescueTech,Model-300,USA,17074.36003048219,14.5476361437362,3,1,3,System performance degraded due to software crash; mitigation via replacement. sensor replaced hardware fault,2.0,0.2,7.2738180718681,43.6429084312086,0.336494312315443,Low,Detector / Sensors
MD05454,CT Scanner,2016-02-15,9,CardioSync,Model-650,Canada,11799.468096505232,13.56248710832308,5,2,3,Component software patch after detecting sensor misalignment; functionality restored. sensor replaced critical malfunction,3.0,0.2,4.520829036107693,67.8124355416154,0.5184482237032083,High,Detector / Sensors
MD02272,CT Scanner,2023-03-25,2,MedEquip,Model-150,Italy,6006.590876933006,5.382363894705486,1,2,1,voltage spike caused operational delay; replacement initiated. log cleaned quick fix,0.6666666666666666,0.6666666666666666,1.7941212982351622,5.382363894705486,0.2344098150226866,Low,Console / Software
MD00196,CT Scanner,2017-01-30,8,MedEquip,Model-150,Italy,4490.630074651795,3.803878876263963,1,1,1,Component replacement after detecting abnormal sound; functionality restored. minor issue quick fix,4.0,0.1111111111111111,1.9019394381319807,3.803878876263963,0.2228470601154252,Low,Mechanical / Gantry
MD01959,CT Scanner,2015-05-15,10,RescueTech,Model-600,Japan,5972.362140300821,3.518149337283297,3,1,1,circuit failure caused operational delay; inspection initiated. quick fix low priority fault,5.0,0.0909090909090909,1.7590746686416483,10.55444801184989,0.3247550429923727,Low,Power / Electronics
MD00001,CT Scanner,2018-07-11,7,MedEquip,Model-650,Italy,6409.0784040596645,21.00905415673456,3,4,3,System performance degraded due to sensor misalignment; mitigation via replacement. data loss hardware fault,1.4,0.5,4.201810831346912,63.02716247020368,0.5755797243568526,High,Detector / Sensors
MD01702,CT Scanner,2023-01-31,2,MedEquip,Model-300,USA,14015.688309427043,13.64640099457197,3,3,2,battery wear caused operational delay; system reset initiated. component issue non-critical warning,0.5,1.0,3.4116002486429924,40.93920298371591,0.4349046997140971,Medium,Console / Software
MD01624,CT Scanner,2021-09-20,4,CardioSync,Model-550,France,611.18491970043,6.951756442191191,4,2,1,voltage spike caused operational delay; component upgrade initiated. software reset log file cleared,1.3333333333333333,0.4,2.317252147397064,27.807025768764763,0.375893764957121,Medium,Console / Software
MD01606,CT Scanner,2018-03-11,7,ScanPro,Model-600,France,5643.076754417055,6.853112095504763,2,1,1,Routine check completed; data lag observed during diagnostics. log cleaned routine reset,3.5,0.125,3.4265560477523813,13.706224191009523,0.2733822857651991,Low,Console / Software
MD05190,CT Scanner,2013-10-13,12,CardioSync,Model-350,France,3207.2374836181248,13.601613078547212,3,1,2,overheating caused operational delay; system reset initiated. driver update component review,6.0,0.0769230769230769,6.800806539273606,40.80483923564164,0.422899795550169,Medium,Console / Software
MD00589,CT Scanner,2014-08-04,11,RescueTech,Model-100,Italy,13431.801773481093,9.336599446314828,4,4,3,battery wear caused operational delay; system reset initiated. data loss hardware fault,2.2,0.3333333333333333,1.8673198892629657,37.34639778525931,0.5749396653043294,High,Console / Software
MD03811,CT Scanner,2017-07-08,8,MedEquip,Model-200,Italy,12257.81306320557,4.19148304100177,5,4,3,Component firmware update after detecting overheating; functionality restored. sensor replaced urgent inspection needed,1.6,0.4444444444444444,0.838296608200354,20.95741520500885,0.5431874458025288,High,Detector / Sensors
MD05452,CT Scanner,2015-12-01,10,ImagingTech,Model-300,France,4865.641347911704,6.575089684311673,4,0,1,Routine check completed; battery wear observed during diagnostics. quick fix temporary glitch,10.0,0.0,6.575089684311673,26.300358737246693,0.3351311408631303,Low,General Maintenance
MD00343,CT Scanner,2014-04-22,11,ImagingTech,Model-350,Japan,5069.494606857862,17.39537118796571,3,1,2,Component system reset after detecting overheating; functionality restored. reviewed logs device required inspection,5.5,0.0833333333333333,8.697685593982856,52.18611356389714,0.4384735671883128,High,Console / Software
MD02078,CT Scanner,2020-10-03,5,ImagingTech,Model-200,Japan,8612.645916815312,4.687242357187029,5,1,3,voltage spike caused operational delay; inspection initiated. sensor replaced hardware fault,2.5,0.1666666666666666,2.3436211785935144,23.436211785935143,0.3548146534719347,Medium,Detector / Sensors
MD00431,CT Scanner,2014-07-17,11,RescueTech,Model-350,UK,4325.5077508030845,11.239096140244934,1,2,2,Routine check completed; abnormal sound observed during diagnostics. driver update device required inspection,3.6666666666666665,0.1666666666666666,3.7463653800816448,11.239096140244934,0.3652281698090459,Medium,Console / Software
MD00083,CT Scanner,2016-07-27,9,MedEquip,Model-250,Italy,2478.8879651126067,4.880208961030864,5,1,1,Routine check completed; software crash observed during diagnostics. quick fix routine reset,4.5,0.1,2.440104480515432,24.40104480515432,0.4026700718160351,Medium,Console / Software
MD00582,CT Scanner,2015-02-24,10,UltraMed,Model-200,Canada,2353.1671253423847,11.18565692593554,5,0,1,Component system reset after detecting abnormal sound; functionality restored. minor issue temporary glitch,10.0,0.0,11.18565692593554,55.9282846296777,0.4088808467544879,Medium,Console / Software
MD02375,CT Scanner,2018-01-04,7,CardioSync,Model-200,Italy,3923.031879423815,5.731207413704185,2,2,1,Component firmware update after detecting voltage spike; functionality restored. quick fix stable condition,2.333333333333333,0.25,1.9104024712347285,11.46241482740837,0.3180282246876183,Low,Console / Software
MD03858,CT Scanner,2017-10-16,8,UltraMed,Model-100,UK,5074.472708645242,14.071594276277844,3,5,3,sensor misalignment caused operational delay; software patch initiated. reboot failed hardware fault,1.3333333333333333,0.5555555555555556,2.345265712712974,42.214782828833535,0.5880115240747503,High,Detector / Sensors
MD00119,CT Scanner,2022-07-29,3,CardioSync,Model-650,USA,6171.317465390936,9.14739613143908,3,2,1,Component replacement after detecting overheating; functionality restored. minor issue minor issue,1.0,0.5,3.0491320438130267,27.44218839431724,0.3444676405909901,Medium,Cooling / Tube
MD03931,CT Scanner,2015-02-11,10,RescueTech,Model-150,France,7357.577139465055,12.62012812305126,4,2,2,Component firmware update after detecting battery wear; functionality restored. driver update driver update applied,3.333333333333333,0.1818181818181818,4.20670937435042,50.48051249220504,0.4833831258827477,High,Console / Software
MD03071,CT Scanner,2017-01-06,8,UltraMed,Model-600,France,22724.829093305536,11.855682518180002,4,0,3,sensor misalignment caused operational delay; inspection initiated. data loss critical malfunction,8.0,0.0,11.855682518180002,47.42273007272001,0.3492857242328266,Medium,Detector / Sensors
MD01416,CT Scanner,2017-07-01,8,UltraMed,Model-350,UK,15016.80794624065,5.186850937072958,1,2,3,Routine check completed; sensor misalignment observed during diagnostics. data loss system crash,2.6666666666666665,0.2222222222222222,1.7289503123576526,5.186850937072958,0.2854716153694512,Low,Detector / Sensors
MD00110,CT Scanner,2018-05-20,7,CardioSync,Model-100,UK,6523.996274120311,1.4600742598461551,3,2,1,System performance degraded due to battery wear; mitigation via replacement. software reset minor issue,2.333333333333333,0.25,0.4866914199487184,4.380222779538466,0.3267632023571414,Low,Console / Software
MD00451,CT Scanner,2019-03-16,6,ImagingTech,Model-100,France,1632.7451279582604,10.315761584880162,4,1,2,Component firmware update after detecting abnormal sound; functionality restored. driver update non-critical warning,3.0,0.1428571428571428,5.157880792440081,41.26304633952065,0.3671819438110254,Medium,Console / Software
MD04939,CT Scanner,2019-08-27,6,MedEquip,Model-500,USA,18085.024363667777,9.097012513763106,1,2,3,data lag caused operational delay; component upgrade initiated. sensor replaced critical malfunction,2.0,0.2857142857142857,3.032337504587702,9.097012513763106,0.2915953292195397,Low,Detector / Sensors
MD03742,CT Scanner,2019-06-03,6,ImagingTech,Model-500,USA,15703.216389891208,8.871044612266756,2,4,3,Routine check completed; battery wear observed during diagnostics. sensor replaced system crash,1.2,0.5714285714285714,1.7742089224533513,17.742089224533512,0.4366103376037362,High,Detector / Sensors
MD05199,CT Scanner,2014-02-28,11,ScanPro,Model-450,UK,14096.656805913166,9.905086213008866,4,1,3,Component inspection after detecting software crash; functionality restored. critical failure sensor replacement,5.5,0.0833333333333333,4.952543106504433,39.620344852035466,0.4236441065820268,Medium,Detector / Sensors
MD04791,CT Scanner,2022-04-09,3,MedEquip,Model-500,Italy,23107.26160987389,11.20840405233406,3,2,3,Routine check completed; voltage spike observed during diagnostics. critical failure sensor replacement,1.0,0.5,3.7361346841113536,33.62521215700218,0.3595543766745669,Medium,Detector / Sensors
MD04372,CT Scanner,2015-01-01,10,ImagingTech,Model-300,UK,7640.156675858573,4.173735125922237,4,0,2,Routine check completed; software crash observed during diagnostics. component issue component review,10.0,0.0,4.173735125922237,16.694940503688947,0.3175530412846563,Low,Console / Software
MD03655,CT Scanner,2017-04-13,8,UltraMed,Model-550,UK,8422.28173958945,9.014397229150804,5,1,2,sensor misalignment caused operational delay; system reset initiated. moderate delay device required inspection,4.0,0.1111111111111111,4.507198614575402,45.07198614575402,0.4209884541642659,Medium,Detector / Sensors
MD00051,CT Scanner,2023-01-07,2,UltraMed,Model-650,France,6976.168921706381,9.031559070874096,3,4,1,data lag caused operational delay; system reset initiated. minor issue temporary glitch,0.4,1.3333333333333333,1.8063118141748191,27.094677212622287,0.4611242020973424,High,Console / Software
MD00411,CT Scanner,2019-10-18,6,MedEquip,Model-400,Canada,6153.03122950101,5.630689519097831,1,0,1,voltage spike caused operational delay; system reset initiated. log cleaned routine reset,6.0,0.0,5.630689519097831,5.630689519097831,0.1595520236349803,Low,Console / Software
MD02612,CT Scanner,2019-10-26,6,ImagingTech,Model-100,France,11224.000000107191,5.021736307698153,3,1,2,overheating caused operational delay; component upgrade initiated. component issue driver update applied,3.0,0.1428571428571428,2.5108681538490765,15.06520892309446,0.2884292726704182,Low,Console / Software
MD03794,CT Scanner,2020-03-21,5,ImagingTech,Model-450,France,2257.577792047171,2.718911891639076,1,1,1,Routine check completed; overheating observed during diagnostics. quick fix minor issue,2.5,0.1666666666666666,1.359455945819538,2.718911891639076,0.1804063234709075,Low,Cooling / Tube
MD02517,CT Scanner,2021-03-16,4,ScanPro,Model-550,UK,14912.48503324171,25.518555915019554,1,2,3,Routine check completed; software crash observed during diagnostics. sensor replaced sensor replacement,1.3333333333333333,0.4,8.506185305006518,25.518555915019554,0.3918041613818072,Medium,Detector / Sensors
MD00901,CT Scanner,2019-10-29,6,UltraMed,Model-200,Italy,18581.59772814829,14.390932477985888,3,0,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed urgent inspection needed,6.0,0.0,14.390932477985888,43.17279743395767,0.3036776741037884,Low,Detector / Sensors
MD00743,CT Scanner,2013-07-28,12,RescueTech,Model-350,Canada,11761.848604406356,25.32459531481808,2,2,3,sensor misalignment caused operational delay; replacement initiated. data loss sensor replacement,4.0,0.1538461538461538,8.441531771606027,50.64919062963616,0.5203803553280756,High,Detector / Sensors
MD00276,CT Scanner,2014-10-31,11,MedEquip,Model-150,Canada,5983.303735431394,12.20541754672728,5,3,2,Routine check completed; data lag observed during diagnostics. reviewed logs moderate delay,2.75,0.25,3.05135438668182,61.02708773363639,0.5841206917866041,High,DAS / Data Acquisition
MD04824,CT Scanner,2023-10-31,2,UltraMed,Model-300,Canada,2639.212137055604,2.143705660357627,2,2,1,software crash caused operational delay; replacement initiated. minor issue log file cleared,0.6666666666666666,0.6666666666666666,0.7145685534525423,4.287411320715254,0.2507025883055319,Low,Console / Software
MD03683,CT Scanner,2015-03-15,10,MedEquip,Model-650,Canada,18733.54260126884,25.624240351869776,1,2,3,System performance degraded due to software crash; mitigation via software patch. sensor replaced emergency shutdown,3.333333333333333,0.1818181818181818,8.541413450623258,25.624240351869776,0.4585742249602345,High,Detector / Sensors
MD03281,CT Scanner,2023-01-21,2,ImagingTech,Model-100,Japan,10399.560814660885,11.416494636211391,3,4,2,battery wear caused operational delay; system reset initiated. driver update average severity report,0.4,1.3333333333333333,2.2832989272422783,34.249483908634176,0.4785821133871522,High,Console / Software
MD01852,CT Scanner,2015-10-06,10,MedEquip,Model-600,USA,5875.378651098271,19.463208390290788,2,0,2,System performance degraded due to circuit failure; mitigation via inspection. moderate delay device required inspection,10.0,0.0,19.463208390290788,38.926416780581576,0.3494731584554171,Medium,Power / Electronics
MD03225,CT Scanner,2014-10-02,11,RescueTech,Model-550,France,1540.0717985347765,17.464469512958328,1,2,3,Component inspection after detecting data lag; functionality restored. critical failure critical malfunction,3.6666666666666665,0.1666666666666666,5.821489837652776,17.464469512958328,0.4107983804538789,Medium,Power / Electronics
MD01013,CT Scanner,2018-07-28,7,ImagingTech,Model-550,Japan,59.99547087630199,8.376844812579904,2,3,1,Routine check completed; circuit failure observed during diagnostics. minor issue temporary glitch,1.75,0.375,2.094211203144976,16.753689625159808,0.3902527789907218,Medium,Power / Electronics
MD05308,CT Scanner,2019-08-26,6,RescueTech,Model-200,USA,13625.529609930838,24.72397806565214,1,4,3,Component software patch after detecting software crash; functionality restored. data loss system crash,1.2,0.5714285714285714,4.944795613130428,24.72397806565214,0.5126550265818717,High,Console / Software
MD05156,CT Scanner,2018-11-16,7,RescueTech,Model-600,Japan,15239.005843407984,17.969487517347254,3,0,2,Component software patch after detecting voltage spike; functionality restored. component issue moderate delay,7.0,0.0,17.969487517347254,53.90846255204176,0.3418965576823996,Medium,Console / Software
MD02954,CT Scanner,2022-05-17,3,ImagingTech,Model-200,Italy,24212.27719416848,17.798258494145887,5,2,3,System performance degraded due to overheating; mitigation via replacement. data loss sensor replacement,1.0,0.5,5.932752831381962,88.99129247072943,0.4877926167050221,High,Detector / Sensors
MD01418,CT Scanner,2020-05-05,5,MedEquip,Model-550,France,1982.157176795297,7.2271727617478945,2,1,1,voltage spike caused operational delay; replacement initiated. quick fix stable condition,2.5,0.1666666666666666,3.6135863808739472,14.454345523495787,0.2534071388747188,Low,Power / Electronics
MD04664,CT Scanner,2013-09-15,12,MedEquip,Model-650,Canada,9107.325764849296,2.667162185272361,5,3,2,Component software patch after detecting overheating; functionality restored. moderate delay device required inspection,3.0,0.2307692307692307,0.6667905463180902,13.335810926361804,0.5261936094717868,High,Console / Software
MD01330,CT Scanner,2018-03-18,7,CardioSync,Model-350,France,24087.333255761987,9.93315142669546,3,1,3,System performance degraded due to sensor misalignment; mitigation via firmware update. sensor replaced critical malfunction,3.5,0.125,4.96657571334773,29.79945428008638,0.3359284099433789,Low,Detector / Sensors
MD04565,CT Scanner,2019-12-20,6,ImagingTech,Model-400,Canada,15959.115923604117,15.932344410012057,5,2,3,System performance degraded due to battery wear; mitigation via software patch. data loss sensor replacement,2.0,0.2857142857142857,5.310781470004019,79.66172205006029,0.5016304830473728,High,Detector / Sensors
MD05398,CT Scanner,2013-10-09,12,ImagingTech,Model-250,Italy,8769.181373530066,21.975221233967847,3,2,3,Routine check completed; battery wear observed during diagnostics. critical failure emergency shutdown,4.0,0.1538461538461538,7.325073744655949,65.92566370190355,0.5358626801213653,High,General Maintenance
MD03030,CT Scanner,2018-05-01,7,ScanPro,Model-300,USA,6006.79870347722,8.876977768530926,1,0,2,Component replacement after detecting software crash; functionality restored. moderate delay performance warning,7.0,0.0,8.876977768530926,8.876977768530926,0.1953386888226946,Low,Console / Software
MD04978,CT Scanner,2018-12-24,7,UltraMed,Model-500,Italy,25.301400150745152,6.857228962141944,4,0,3,Component replacement after detecting data lag; functionality restored. sensor replaced sensor replacement,7.0,0.0,6.857228962141944,27.428915848567776,0.3005539726223425,Low,Detector / Sensors
MD00285,CT Scanner,2015-09-16,10,UltraMed,Model-500,Japan,2734.8943800912075,2.973711845861354,5,0,1,System performance degraded due to software crash; mitigation via component upgrade. minor issue stable condition,10.0,0.0,2.973711845861354,14.86855922930677,0.348768778819248,Medium,Console / Software
MD04230,CT Scanner,2023-05-03,2,MedEquip,Model-600,UK,7172.162971020328,3.3631860591196703,1,1,1,System performance degraded due to abnormal sound; mitigation via component upgrade. minor issue log file cleared,1.0,0.3333333333333333,1.6815930295598351,3.3631860591196703,0.1596267791472574,Low,Console / Software
MD05051,CT Scanner,2018-05-28,7,MedEquip,Model-100,Japan,15630.333937678,15.182550639246337,5,2,3,Routine check completed; overheating observed during diagnostics. reboot failed urgent inspection needed,2.333333333333333,0.25,5.060850213082112,75.91275319623168,0.5072127821235438,High,Console / Software
MD04740,CT Scanner,2023-01-09,2,CardioSync,Model-150,France,19434.70474089484,20.237834257298346,1,1,3,software crash caused operational delay; inspection initiated. sensor replaced hardware fault,1.0,0.3333333333333333,10.118917128649173,20.237834257298346,0.2831504984343603,Low,Detector / Sensors
MD01424,CT Scanner,2024-03-09,1,RescueTech,Model-250,UK,6531.538156793991,3.653594774565816,2,1,1,Routine check completed; software crash observed during diagnostics. log cleaned low priority fault,0.5,0.5,1.826797387282908,7.307189549131632,0.2092565916223573,Low,Console / Software
MD04484,CT Scanner,2018-06-04,7,ScanPro,Model-600,Japan,2499.694863613536,1.173406378454226,1,2,1,battery wear caused operational delay; system reset initiated. software reset low priority fault,2.333333333333333,0.25,0.391135459484742,1.173406378454226,0.2446647714746826,Low,Console / Software
MD05038,CT Scanner,2018-07-10,7,ScanPro,Model-550,Japan,6139.309456258971,14.128996359377815,5,1,2,Component component upgrade after detecting abnormal sound; functionality restored. component issue component review,3.5,0.125,7.064498179688908,70.64498179688908,0.4466423167193915,High,Mechanical / Gantry
MD03222,CT Scanner,2022-04-16,3,ScanPro,Model-300,France,19711.963596723304,29.579739991888506,3,5,3,abnormal sound caused operational delay; firmware update initiated. critical failure critical malfunction,0.5,1.25,4.929956665314751,88.73921997566552,0.6640379634418234,High,Console / Software
MD00437,CT Scanner,2020-11-08,5,ScanPro,Model-100,Canada,6396.091159361719,4.13581045982705,3,2,1,Routine check completed; battery wear observed during diagnostics. log cleaned log file cleared,1.6666666666666667,0.3333333333333333,1.3786034866090169,12.407431379481151,0.3247797295126074,Low,Console / Software
MD05144,CT Scanner,2022-05-25,3,CardioSync,Model-600,Canada,17030.87079780641,11.660346919636414,3,5,2,Component component upgrade after detecting voltage spike; functionality restored. moderate delay component review,0.5,1.25,1.943391153272736,34.981040758909245,0.5328666315327513,High,Power / Electronics
MD03214,CT Scanner,2017-05-18,8,UltraMed,Model-150,UK,5933.2827182024685,3.996771831420888,2,2,1,Component recalibration after detecting overheating; functionality restored. log cleaned system check passed,2.6666666666666665,0.2222222222222222,1.332257277140296,7.993543662841776,0.3167601450235462,Low,Console / Software
MD03257,CT Scanner,2018-05-16,7,CardioSync,Model-250,Canada,3066.143285382799,3.974845028887712,2,3,1,System performance degraded due to circuit failure; mitigation via replacement. quick fix temporary glitch,1.75,0.375,0.993711257221928,7.949690057775424,0.3580298028909077,Medium,Power / Electronics
MD05348,CT Scanner,2022-11-06,3,UltraMed,Model-600,Japan,13076.88931081343,5.02269237968242,2,1,3,Routine check completed; circuit failure observed during diagnostics. reboot failed hardware fault,1.5,0.25,2.51134618984121,10.04538475936484,0.2176056042425587,Low,Console / Software
MD04858,CT Scanner,2021-07-17,4,UltraMed,Model-500,UK,6041.085173271641,7.352761194598775,2,2,2,System performance degraded due to software crash; mitigation via software patch. moderate delay device required inspection,1.3333333333333333,0.4,2.450920398199592,14.70552238919755,0.2988291505063459,Low,Console / Software
MD04984,CT Scanner,2020-04-23,5,UltraMed,Model-650,UK,3728.756386549814,7.222243145853598,4,3,1,System performance degraded due to abnormal sound; mitigation via replacement. minor issue quick fix,1.25,0.5,1.8055607864634,28.8889725834144,0.4413740933178525,High,DAS / Data Acquisition
MD00168,CT Scanner,2017-11-11,8,CardioSync,Model-400,Japan,23566.510798186213,12.483063047053944,2,2,3,Component replacement after detecting software crash; functionality restored. data loss hardware fault,2.6666666666666665,0.2222222222222222,4.161021015684648,24.96612609410789,0.3788804477165294,Medium,Console / Software
MD01384,CT Scanner,2018-12-30,7,ScanPro,Model-150,Italy,3094.721631381888,15.943124470861251,3,3,2,Component system reset after detecting software crash; functionality restored. component issue component review,1.75,0.375,3.985781117715313,47.82937341258376,0.4856385265085952,High,Console / Software
MD04822,CT Scanner,2015-11-05,10,CardioSync,Model-600,USA,4895.779303071393,2.4285020271374367,3,1,2,Routine check completed; abnormal sound observed during diagnostics. driver update component review,5.0,0.0909090909090909,1.2142510135687183,7.28550608141231,0.3167787410938281,Low,Console / Software
MD01831,CT Scanner,2014-01-22,11,CardioSync,Model-250,UK,14204.397844013924,3.930387471296789,4,2,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed critical malfunction,3.6666666666666665,0.1666666666666666,1.3101291570989295,15.721549885187155,0.4317278616917005,Medium,Detector / Sensors
MD04766,CT Scanner,2018-01-24,7,RescueTech,Model-650,Japan,3789.030021119337,15.697064906138294,4,2,3,Component firmware update after detecting sensor misalignment; functionality restored. data loss high priority failure,2.333333333333333,0.25,5.232354968712765,62.78825962455318,0.4709790660262584,High,Detector / Sensors
MD04093,CT Scanner,2019-02-17,6,CardioSync,Model-550,Canada,1083.653654010318,10.18717243194767,2,2,1,System performance degraded due to circuit failure; mitigation via inspection. quick fix minor issue,2.0,0.2857142857142857,3.395724143982557,20.37434486389534,0.3395753834482504,Medium,Power / Electronics
MD00898,CT Scanner,2023-08-28,2,ScanPro,Model-600,Canada,15948.208977477963,3.948373532588034,4,4,3,Component replacement after detecting abnormal sound; functionality restored. sensor replaced hardware fault,0.4,1.3333333333333333,0.7896747065176067,15.793494130352135,0.4639148940192469,High,Detector / Sensors
MD04228,CT Scanner,2017-06-29,8,CardioSync,Model-350,France,5537.888839644131,15.530431319702249,2,0,2,System performance degraded due to voltage spike; mitigation via replacement. reviewed logs component review,8.0,0.0,15.530431319702249,31.060862639404498,0.2961851673547783,Low,Power / Electronics
MD04644,CT Scanner,2017-01-06,8,CardioSync,Model-450,Japan,2488.9310651706987,5.531368312750836,2,3,1,System performance degraded due to data lag; mitigation via component upgrade. minor issue system check passed,2.0,0.3333333333333333,1.382842078187709,11.062736625501673,0.3804945401428783,Medium,DAS / Data Acquisition
MD02215,CT Scanner,2014-10-01,11,MedEquip,Model-200,USA,2452.584267126868,6.173250166742924,4,1,1,software crash caused operational delay; software patch initiated. quick fix system check passed,5.5,0.0833333333333333,3.086625083371462,24.69300066697169,0.3963267804493137,Medium,Console / Software
MD01148,CT Scanner,2017-11-02,8,ImagingTech,Model-200,Canada,18459.098943870507,26.043281058413843,5,0,3,Component software patch after detecting abnormal sound; functionality restored. critical failure urgent inspection needed,8.0,0.0,26.043281058413843,130.21640529206925,0.4931400338966635,High,Console / Software
MD01618,CT Scanner,2020-03-04,5,UltraMed,Model-550,Italy,22935.38639811998,10.8819408747545,5,1,3,abnormal sound caused operational delay; system reset initiated. critical failure urgent inspection needed,2.5,0.1666666666666666,5.44097043737725,54.4097043737725,0.4001603218239911,Medium,Console / Software
MD02361,CT Scanner,2021-04-07,4,RescueTech,Model-500,Japan,2260.6109943294705,5.233419797877004,5,3,1,Routine check completed; sensor misalignment observed during diagnostics. minor issue temporary glitch,1.0,0.6,1.308354949469251,26.16709898938502,0.4583170335830486,High,Detector / Sensors
MD01656,CT Scanner,2020-08-25,5,ScanPro,Model-300,France,-3693.0033087348097,14.032816528249542,3,3,2,Routine check completed; abnormal sound observed during diagnostics. component issue performance warning,1.25,0.5,3.5082041320623856,42.09844958474863,0.4512280129250233,High,Mechanical / Gantry
MD00770,CT Scanner,2019-05-14,6,ImagingTech,Model-250,France,7648.913833024301,4.342164582946113,3,4,2,Routine check completed; sensor misalignment observed during diagnostics. component issue component review,1.2,0.5714285714285714,0.8684329165892226,13.02649374883834,0.4434585883727715,High,Detector / Sensors
MD04594,CT Scanner,2014-11-13,11,RescueTech,Model-450,France,15032.336182874713,12.194942012928388,3,3,2,Routine check completed; abnormal sound observed during diagnostics. component issue moderate delay,2.75,0.25,3.048735503232097,36.58482603878517,0.5040440100756042,High,Mechanical / Gantry
MD02825,CT Scanner,2021-07-23,4,UltraMed,Model-350,Canada,7885.564924597771,26.585971922758176,4,2,3,Component component upgrade after detecting software crash; functionality restored. critical failure sensor replacement,1.3333333333333333,0.4,8.861990640919393,106.3438876910327,0.5196177284413385,High,Detector / Sensors
MD00648,CT Scanner,2013-05-08,12,ScanPro,Model-600,France,20823.30835624124,22.30655036338061,2,4,3,Routine check completed; battery wear observed during diagnostics. critical failure sensor replacement,2.4,0.3076923076923077,4.461310072676122,44.61310072676122,0.601622812443374,High,Detector / Sensors
MD01654,CT Scanner,2017-11-28,8,CardioSync,Model-500,Italy,8142.608266285411,5.469826663152026,4,5,1,Component software patch after detecting data lag; functionality restored. quick fix routine reset,1.3333333333333333,0.5555555555555556,0.9116377771920045,21.879306652608104,0.565045925293774,High,Console / Software
MD04298,CT Scanner,2015-06-06,10,CardioSync,Model-100,Italy,8023.971458327294,8.43994389912389,4,1,2,Routine check completed; sensor misalignment observed during diagnostics. reviewed logs device required inspection,5.0,0.0909090909090909,4.219971949561945,33.75977559649556,0.4007829567423734,Medium,Detector / Sensors
MD05019,CT Scanner,2023-03-02,2,MedEquip,Model-250,USA,11824.73994062466,27.16531504112826,1,4,3,battery wear caused operational delay; replacement initiated. critical failure sensor replacement,0.4,1.3333333333333333,5.433063008225652,27.16531504112826,0.5138646868638493,High,Detector / Sensors
MD03975,CT Scanner,2013-06-04,12,ImagingTech,Model-500,Japan,4221.2905238229,8.813353533396631,1,4,1,Routine check completed; battery wear observed during diagnostics. log cleaned stable condition,2.4,0.3076923076923077,1.762670706679326,8.813353533396631,0.4628515765670337,High,Console / Software
MD01213,CT Scanner,2014-05-08,11,UltraMed,Model-600,France,8387.511974383195,7.710698409448546,5,2,1,Routine check completed; sensor misalignment observed during diagnostics. log cleaned minor issue,3.6666666666666665,0.1666666666666666,2.570232803149515,38.55349204724273,0.4994000277515904,High,Detector / Sensors
MD00238,CT Scanner,2023-06-12,2,UltraMed,Model-450,Canada,4378.2036582153305,2.414818188950121,4,2,1,System performance degraded due to abnormal sound; mitigation via component upgrade. log cleaned low priority fault,0.6666666666666666,0.6666666666666666,0.804939396316707,9.659272755800483,0.3326871528122272,Low,Console / Software
MD03497,CT Scanner,2017-05-08,8,ScanPro,Model-550,Italy,6073.162466176001,6.293593642307552,2,5,2,Routine check completed; battery wear observed during diagnostics. moderate delay component review,1.3333333333333333,0.5555555555555556,1.0489322737179252,12.587187284615103,0.4910759627734395,High,General Maintenance
MD03413,CT Scanner,2018-02-13,7,CardioSync,Model-350,Canada,11100.203315743716,13.613237451026988,2,1,2,System performance degraded due to data lag; mitigation via firmware update. moderate delay driver update applied,3.5,0.125,6.806618725513494,27.226474902053976,0.3228669219457199,Low,Console / Software
MD02600,CT Scanner,2022-06-25,3,ImagingTech,Model-100,Italy,5711.158325123,2.879625987243228,5,2,1,Component system reset after detecting battery wear; functionality restored. software reset quick fix,1.0,0.5,0.959875329081076,14.39812993621614,0.3785870823265934,Medium,Console / Software
MD00524,CT Scanner,2019-07-20,6,CardioSync,Model-250,Italy,8396.411675561683,6.5851085071723565,3,0,2,System performance degraded due to data lag; mitigation via firmware update. driver update average severity report,6.0,0.0,6.5851085071723565,19.75532552151707,0.2465384438424205,Low,Console / Software
MD02787,CT Scanner,2019-12-17,6,MedEquip,Model-550,Canada,2645.261966713609,2.949531849937656,1,2,1,Routine check completed; battery wear observed during diagnostics. minor issue quick fix,2.0,0.2857142857142857,0.983177283312552,2.949531849937656,0.2465952991790184,Low,General Maintenance
MD03925,CT Scanner,2013-07-16,12,RescueTech,Model-600,Canada,4633.756705677515,7.327488090996294,2,0,1,data lag caused operational delay; recalibration initiated. minor issue quick fix,12.0,0.0,7.327488090996294,14.654976181992588,0.2853052610316144,Low,DAS / Data Acquisition
